1065063,252,961
1066082,358,962
1067101,354,962
1068124,303,963
1069145,247,963
1070163,247,959
1071182,249,956
1072205,243,953
1073224,242,952
1074243,245,953
1075262,373,958
1076281,347,957
1077301,378,955
1078320,307,958
1079339,249,959
1080357,356,960
1081376,246,961
1082396,246,961
1083415,251,962
1084434,247,962
1085453,250,961
1086472,246,962
1087492,242,961
1088510,233,957
1089529,244,958
1090548,248,959
1091567,240,960
1092587,242,956
1093606,279,958
1094625,298,959
1095644,304,960
1096663,357,961
1097682,311,960
1098704,242,959
1099726,249,956
1100745,254,959
1101764,291,957
1102786,244,954
1103805,239,952
1104825,240,950
1105844,269,952
1106863,245,955
1107881,292,957
1108900,355,956
1109920,323,955
1110939,318,954
1111958,350,952
1112977,305,955
1113996,246,957
1115016,239,956
1116035,350,953
1117053,351,951
1118072,238,953
1119091,294,951
1120111,359,951
1121130,295,954
1122149,261,953
1123168,348,952
1124188,246,955
1125207,248,952
1126225,247,950
1127244,295,950
1128263,241,954
1129283,238,955
1130305,243,952
1131326,242,953
1132346,235,955
1133368,239,956
1134387,292,958
1135406,321,957
1136424,253,953
1137443,283,953
1138462,282,956
1139481,325,957
1140500,341,957
1141519,337,959
1142538,317,959
1143557,245,959
1144576,325,959
1145594,341,960
1146613,344,960
1147633,331,960
1148652,291,960
1149671,319,960
1150690,331,960
1151709,290,960
1152728,261,960
1153746,328,960
1154765,336,960
1155784,252,960
1156803,324,960
1157822,339,960
1158841,345,960
1159860,339,960
1160883,323,960
1161904,333,959
1162923,346,960
1163944,326,961
1164963,309,961
1165982,313,961
1167001,315,956
1168020,283,954
1169039,298,951
1170058,264,952
1171077,301,954
1172096,308,954
1173114,320,954
1174133,322,951
1175152,288,950
1176172,239,954
1177191,237,955
1178210,236,956
1179229,240,957
1180248,264,954
1181266,274,953
1182285,251,952
1183304,300,950
1184323,236,953
1185342,246,952
1186361,295,949
1187380,284,949
1188399,241,947
1189417,255,949
1190436,293,948
1191456,235,947
1192478,294,950
1193499,291,948
1194521,279,946
1195540,316,944
1196560,307,948
1197579,274,950
1198598,251,952
1199617,315,954
1200635,308,955
1201655,310,956
1202674,263,956
1203693,238,956
1204712,238,956
1205731,274,957
1206751,314,957
1207770,241,957
1208788,239,957
1209807,244,957
1210826,257,958
1211846,243,959
1212865,238,959
1213884,275,958
1214903,257,959
1215922,282,959
1216942,275,959
1217960,254,959
1218979,326,959
1219998,315,959
1221047,312,959
1222066,239,959
1223087,234,959
1224105,240,957
1225124,237,954
1226144,241,956
1227163,252,956
1228182,238,956
1229201,238,957
1230220,239,955
1231239,238,952
1232258,308,954
1233276,308,954
1234295,239,955
1235315,237,955
1236334,251,952
1237353,293,952
1238372,301,953
1239391,322,954
1240410,279,954
1241428,236,955
1242447,239,956
1243466,250,956
1244485,279,956
1245505,297,955
1246524,250,956
1247543,236,956
1248562,234,953
1249584,233,950
1250629,239,952
1251649,239,953
1252674,236,954
1253693,239,955
1254713,239,954
1255732,237,950
1256751,251,952
1257769,264,953
1258789,241,953
1259808,313,955
1260827,315,955
1261846,240,955
1262866,236,953
1263885,232,952
1264904,289,954
1265923,244,954
1266942,241,955
1267961,244,955
1268980,244,956
1269999,244,955
1271019,244,951
1272038,318,950
1273057,355,951
1274076,350,952
1275095,369,953
1276114,336,955
1277133,339,955
1278152,298,956
1279171,235,955
1280191,235,955
1281213,241,956
1282232,291,956
1283256,244,955
1284276,237,955
1285296,238,955
1286315,243,955
1287333,246,956
1288352,324,953
1289372,326,952
1290391,245,953
1291410,241,953
1292429,243,954
1293449,340,954
1294468,340,954
1295486,343,950
1296505,333,948
1297525,240,950
1298544,237,951
1299563,239,951
1300582,241,952
1301602,240,953
1302621,240,950
1303640,243,952
1304658,243,952
1305678,240,953
1306697,254,954
1307716,291,954
1308735,238,954
1309755,236,954
1310774,241,954
1311796,237,955
1312815,236,956
1313835,235,956
1314859,236,956
1315878,239,955
1316897,236,955
1317916,239,956
1318935,240,951
1319954,243,952
1320974,242,953
1321993,241,953
1323012,243,954
1324030,249,955
1325050,248,955
1326069,246,954
1327088,247,954
1328107,248,954
1329127,251,954
1330146,335,955
1331165,248,956
1332184,244,956
1333202,246,955
1334222,249,956
1335241,251,957
1336260,247,957
1337279,259,954
1338299,323,954
1339318,244,955
1340337,251,955
1341356,274,955
1342379,248,956
1343397,248,956
1344416,257,954
1345440,345,955
1346460,343,955
1347479,359,956
1348498,261,955
1349518,247,956
1350537,249,955
1351556,259,956
1352574,247,955
1353594,234,956
1354613,347,955
1355632,257,953
1356651,420,953
1357671,241,950
1358690,257,948
1359709,366,950
1360728,383,952
1361746,431,950
1362766,436,947
1363785,254,949
1364804,256,946
1365823,321,945
1366843,267,948
1367862,252,946
1368881,257,943
1369900,382,943
1370918,247,946
1371938,255,947
1372960,400,949
1373979,364,951
1374999,369,951
1376018,316,951
1377042,249,951
1378062,244,952
1379081,405,952
1380100,436,949
1381120,253,948
1382138,250,949
1383157,254,950
1384176,326,951
1385196,428,952
1386215,389,953
1387234,394,949
1388253,421,946
1389273,252,948
1390291,254,949
1391310,260,950
1392329,362,952
1393349,251,949
1394368,251,946
1395387,379,943
1396406,338,941
1397425,229,939
1398445,248,940
1399463,256,944
1400482,417,946
1401501,253,945
1402521,251,942
1403543,317,944
1404562,353,945
1405582,340,941
1406601,413,943
1407624,430,945
1408644,352,947
1409664,258,949
1410682,252,948
1411701,255,944
1412721,393,944
1413740,314,946
1414759,360,948
1415778,350,948
1416798,252,944
1417817,251,945
1418835,249,947
1419854,244,948
1420874,410,949
1421893,340,945
1422912,244,944
1423931,248,946
1424951,257,948
1425970,255,948
1426989,246,946
1428007,256,947
1429027,257,947
1430046,246,948
1431065,248,948
1432084,252,944
1433104,247,941
1434126,252,943
1435145,256,941
1436164,326,939
1437182,396,937
1438201,261,936
1439225,248,940
1440245,249,943
1441264,245,945
1442283,377,945
1443302,432,941
1444321,340,937
1445341,248,936
1446360,254,939
1447378,348,936
1448397,250,934
1449416,248,932
1450435,259,936
1451454,254,939
1452473,245,942
1453492,253,944
1454512,252,942
1455531,248,943
1456549,256,944
1457568,251,945
1458587,248,946
1459606,248,944
1460625,255,945
1461644,280,946
1462663,259,946
1463683,253,947
1464704,251,948
1465723,251,944
1466742,295,945
1467761,374,946
1468780,329,946
1469799,259,947
1470823,255,948
1471843,258,948
1472862,257,948
1473881,428,948
1474899,432,948
1475918,325,948
1476937,254,949
1477956,255,948
1478976,258,945
1479995,421,946
1481014,412,946
1482033,427,947
1483052,257,948
1484070,252,949
1485089,255,949
1486108,305,950
1487127,359,949
1488146,347,949
1489166,285,949
1490185,255,951
1491204,251,947
1492222,259,946
1493241,423,947
1494260,364,947
1495282,256,948
1496302,250,949
1497321,249,949
1498340,258,949
1499359,288,949
1500379,255,949
1501402,256,948
1502422,256,948
1503441,251,948
1504460,248,944
1505479,251,944
1506499,258,946
1507518,252,948
1508537,408,949
1509556,327,944
1510576,412,941
1511595,252,943
1512613,254,945
1513632,393,946
1514651,414,948
1515671,411,948
1516690,416,948
1517709,328,948
1518728,386,948
1519748,338,949
1520766,328,947
1521785,418,945
1522804,244,947
1523824,255,947
1524843,253,947
1525862,366,948
1526904,305,947
1527923,331,942
1528943,391,940
1529962,244,943
1530986,249,944
1532005,250,945
1533025,238,947
1534044,254,948
1535063,254,948
1536081,248,948
1537100,248,948
1538119,249,948
1539138,252,949
1540158,244,950
1541177,338,949
1542196,252,949
1543215,246,949
1544233,248,949
1545252,256,950
1546272,293,951
1547291,245,951
1548310,246,951
1549329,250,951
1550348,249,951
1551367,250,951
1552386,251,951
1553405,253,951
1554424,248,951
1555446,251,951
1556465,261,951
1557484,341,951
1558504,323,951
1559523,252,951
1560542,247,950
1561566,245,950
1562586,252,950
1563606,332,951
1564624,234,947
1565643,248,946
1566662,251,948
1567682,247,948
1568701,248,948
1569720,311,949
1570740,406,949
1571759,245,945
1572777,250,945
1573796,249,947
1574816,248,947
1575835,248,947
1576854,264,948
1577874,397,949
1578893,253,949
1579912,250,949
1580931,244,949
1581950,248,949
1582969,252,949
1583988,247,950
1585008,243,950
1586027,247,950
1587049,248,950
1588068,246,950
1589088,254,951
1590107,249,951
1591126,246,950
1592145,244,949
1593169,249,949
1594189,247,950
1595208,244,951
1596227,251,951
1597247,255,951
1598266,255,950
1599285,253,950
1600304,251,950
1601324,250,950
1602342,249,950
1603361,250,946
1604381,248,944
1605400,251,944
1606419,252,945
1607438,339,947
1608458,395,949
1609477,253,945
1610496,327,941
1611515,255,938
1612534,255,935
1613553,354,934
1614572,252,937
1615592,253,940
1616611,405,942
1617633,412,937
1618653,291,934
1619672,243,933
1620690,248,934
1621709,255,936
1622729,252,933
1623752,245,935
1624772,251,938
1625792,390,939
1626811,403,937
1627830,249,940
1628850,252,941
1629869,250,936
1630887,355,933
1631906,280,935
1632926,250,938
1633945,263,937
1634964,254,937
1635983,252,935
1637003,245,940
1638022,358,939
1639041,431,935
1640060,240,931
1641079,245,934
1642098,253,936
1643117,332,939
1644137,340,941
1645156,249,943
1646175,249,944
1647194,252,945
1648217,331,941
1649235,326,936
1650254,282,937
1651273,248,939
1652293,329,941
1653312,246,943
1654331,420,945
1655355,369,946
1656375,382,944
1657394,402,939
1658414,389,941
1659432,377,943
1660451,331,945
1661470,252,945
1662490,249,943
1663509,419,944
1664528,239,943
1665547,249,942
1666567,242,937
1667586,246,934
1668604,252,937
1669624,372,940
1670643,315,937
1671662,255,933
1672681,246,930
1673701,242,930
1674720,371,935
1675739,314,932
1676758,247,929
1677777,242,928
1678799,313,932
1679818,391,928
1680838,388,926
1681857,429,924
1682876,409,922
1683895,250,928
1684915,250,930
1685939,250,926
1686959,250,923
1687977,431,923
1688996,247,928
1690016,246,932
1691035,246,928
1692054,246,924
1693074,252,922
1694093,414,924
1695112,235,925
1696131,249,922
1697150,246,920
1698169,246,918
1699188,394,921
1700208,378,926
1701227,346,922
1702246,385,920
1703265,247,918
1704285,250,922
1705304,371,924
1706322,399,921
1707341,247,918
1708361,251,918
1709383,275,920
1710402,408,926
1711422,429,931
1712441,425,935
1713460,249,938
1714480,244,937
1715499,247,931
1716517,239,931
1717542,244,934
1718561,327,937
1719580,390,934
1720600,241,929
1721619,246,927
1722638,248,932
1723658,245,935
1724677,246,937
1725696,251,939
1726714,249,938
1727734,238,932
1728753,240,928
1729772,250,932
1730792,247,936
1731811,240,939
1732830,420,942
1733849,404,936
1734868,242,933
1735887,249,936
1736906,245,938
1737925,238,940
1738945,243,942
1739967,402,943
1740986,362,939
1742005,246,938
1743024,246,940
1744044,244,941
1745062,245,942
1746081,414,944
1747100,397,942
1748124,382,937
1749144,244,935
1750163,242,939
1751182,241,940
1752201,244,942
1753220,296,943
1754240,330,943
1755258,246,941
1756277,244,942
1757296,247,943
1758315,247,943
1759334,248,943
1760353,398,944
1761373,409,940
1762392,411,936
1763410,245,938
1764429,243,940
1765448,244,941
1766467,251,941
1767486,391,943
1768506,376,939
1769525,433,934
1770547,436,931
1771566,392,932
1772584,244,936
1773603,250,939
1774622,405,934
1775641,395,930
1776661,342,927
1777680,287,924
1778699,250,922
1779722,248,920
1780742,252,918
1781762,252,917
1782780,250,915
1783799,250,920
1784818,404,927
1785837,425,930
1786857,395,932
1787876,401,934
1788895,259,931
1789914,251,927
1790932,292,923
1791951,300,920
1792970,324,918
1793990,412,916
1795009,408,914
1796028,248,917
1797047,246,923
1798066,248,927
1799085,251,931
1800103,243,935
1801126,249,937
1802145,250,933
1803164,251,928
1804183,243,924
1805203,231,921
1806222,423,924
1807241,250,927
1808261,247,923
1809280,327,920
1810298,394,919
1811322,241,927
1812342,245,931
1813361,248,934
1814381,240,937
1815400,359,940
1816419,406,932
1817438,283,927
1818458,249,924
1819476,247,923
1820495,250,928
1821515,338,932
1822534,421,935
1823553,421,935
1824572,424,933
1825592,406,934
1826611,241,936
1827630,241,937
1828649,394,937
1829668,341,938
1830687,349,939
1831706,250,940
1832750,246,937
1833768,251,931
1834787,426,931
1835806,405,934
1836825,395,936
1837845,386,938
1838864,369,939
1839887,403,936
1840907,430,930
1841927,352,930
1842946,241,934
1843964,248,936
1844983,248,930
1846003,242,929
1847022,242,925
1848041,246,924
1849060,242,931
1850079,239,934
1851099,247,938
1852118,250,939
1853136,248,941
1854155,250,940
1855174,247,934
1856193,245,929
1857213,251,926
1858232,414,931
1859251,371,934
1860270,402,936
1861292,423,935
1862311,387,937
1863330,244,939
1864349,245,933
1865369,250,934
1866388,234,937
1867407,389,937
1868427,251,930
1869446,250,928
1870465,366,931
1871490,249,932
1872508,251,933
1873528,402,936
1874547,248,938
1875566,250,941
1876586,325,933
1877605,413,933
1878624,331,936
1879644,250,938
1880663,251,928
1881681,403,928
1882701,247,933
1883720,248,937
1884739,246,931
1885759,243,924
1886778,242,919
1887797,248,919
1888816,434,925
1889836,252,932
1890854,249,928
1891873,251,922
1892896,375,919
1893915,412,925
1894934,354,929
1895954,248,933
1896973,405,935
1897992,398,938
1899012,408,939
1900030,419,935
1901049,285,937
1902073,239,929
1903093,243,924
1904113,249,929
1905132,250,933
1906151,250,936
